utc,Location,Latitude,Longitude,PM2.5 (min),PM10 (min),Total (min),PM2.5 (max),PM10 (max),Total (max),PM2.5 (avg),PM10 (avg),Total (avg)
2021-05-17 00:00:00+00:00,Edinburgh,55.948612,-3.200833,8.0,11.0,19.0,9.0,12.0,21.0,8.272727272727273,11.454545454545455,19.727272727272727
2021-05-18 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,6.0,9.0,7.0,11.0,18.0,4.764705882352941,8.352941176470589,13.117647058823529
2021-05-19 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,5.0,7.0,3.0,7.0,10.0,2.6923076923076925,5.846153846153846,8.538461538461538
2021-05-20 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,6.0,8.0,3.0,7.0,10.0,2.75,6.9,9.65
2021-05-21 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,6.0,9.0,4.0,8.0,11.0,3.3333333333333335,7.166666666666667,10.5
2021-05-22 00:00:00+00:00,Edinburgh,55.948612,-3.200833,1.0,3.0,4.0,3.0,6.0,9.0,1.8,3.933333333333333,5.733333333333333
2021-05-23 00:00:00+00:00,Edinburgh,55.948612,-3.200833,,,,,,,,,
2021-05-24 00:00:00+00:00,Edinburgh,55.948612,-3.200833,,,,,,,,,
2021-05-25 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,4.0,6.0,4.0,7.0,11.0,3.375,6.0,9.375
2021-05-26 00:00:00+00:00,Edinburgh,55.948612,-3.200833,4.0,7.0,11.0,5.0,8.0,13.0,4.5,7.5,12.0
2021-05-27 00:00:00+00:00,Edinburgh,55.948612,-3.200833,4.0,8.0,12.0,4.0,8.0,12.0,4.0,8.0,12.0
2021-05-28 00:00:00+00:00,Edinburgh,55.948612,-3.200833,4.0,8.0,12.0,7.0,11.0,18.0,5.066666666666666,9.333333333333334,14.4
2021-05-29 00:00:00+00:00,Edinburgh,55.948612,-3.200833,8.0,12.0,20.0,11.0,13.0,24.0,9.772727272727273,12.545454545454545,22.318181818181817
2021-05-30 00:00:00+00:00,Edinburgh,55.948612,-3.200833,10.0,12.0,22.0,11.0,13.0,24.0,10.473684210526315,12.68421052631579,23.157894736842106
2021-05-31 00:00:00+00:00,Edinburgh,55.948612,-3.200833,10.0,13.0,23.0,12.0,19.0,31.0,11.2,16.25,27.45
2021-06-01 00:00:00+00:00,Edinburgh,55.948612,-3.200833,11.0,19.0,30.0,14.0,22.0,36.0,12.473684210526315,20.473684210526315,32.94736842105263
2021-06-02 00:00:00+00:00,Edinburgh,55.948612,-3.200833,11.0,18.0,29.0,13.0,26.0,39.0,11.681818181818182,22.90909090909091,34.59090909090909
2021-06-03 00:00:00+00:00,Edinburgh,55.948612,-3.200833,10.0,18.0,28.0,14.0,28.0,42.0,12.523809523809524,23.19047619047619,35.714285714285715
2021-06-04 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,7.0,10.0,5.0,10.0,15.0,3.5555555555555554,7.777777777777778,11.333333333333334
2021-06-05 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,6.0,9.0,4.0,7.0,10.0,3.1818181818181817,6.2272727272727275,9.409090909090908
2021-06-06 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,5.0,8.0,3.0,6.0,9.0,3.0,5.333333333333333,8.333333333333334
2021-06-07 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,5.0,7.0,5.0,10.0,15.0,3.5789473684210527,7.2631578947368425,10.842105263157896
2021-06-08 00:00:00+00:00,Edinburgh,55.948612,-3.200833,4.0,7.0,11.0,5.0,11.0,16.0,4.8,10.066666666666666,14.866666666666667
2021-06-09 00:00:00+00:00,Edinburgh,55.948612,-3.200833,,,,,,,,,
2021-06-10 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,4.0,6.0,3.0,5.0,8.0,2.2,4.4,6.6
2021-06-11 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,5.0,8.0,4.0,8.0,12.0,3.1538461538461537,5.923076923076923,9.076923076923077
2021-06-12 00:00:00+00:00,Edinburgh,55.948612,-3.200833,4.0,9.0,13.0,5.0,11.0,16.0,4.7894736842105265,9.789473684210526,14.578947368421053
2021-06-13 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,5.0,8.0,5.0,10.0,15.0,3.6818181818181817,7.0,10.681818181818182
2021-06-14 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,5.0,8.0,4.0,9.0,13.0,3.0526315789473686,6.157894736842105,9.210526315789474
2021-06-15 00:00:00+00:00,Edinburgh,55.948612,-3.200833,4.0,9.0,13.0,7.0,13.0,20.0,6.166666666666667,12.055555555555555,18.22222222222222
2021-06-16 00:00:00+00:00,Edinburgh,55.948612,-3.200833,6.0,12.0,18.0,6.0,12.0,18.0,6.0,12.0,18.0
2021-06-17 00:00:00+00:00,Edinburgh,55.948612,-3.200833,4.0,8.0,12.0,5.0,8.0,13.0,4.142857142857143,8.0,12.142857142857142
2021-06-18 00:00:00+00:00,Edinburgh,55.948612,-3.200833,4.0,8.0,12.0,4.0,9.0,13.0,4.0,8.666666666666666,12.666666666666666
2021-06-19 00:00:00+00:00,Edinburgh,55.948612,-3.200833,4.0,9.0,13.0,5.0,11.0,16.0,4.722222222222222,9.777777777777779,14.5
2021-06-20 00:00:00+00:00,Edinburgh,55.948612,-3.200833,5.0,7.0,12.0,6.0,9.0,14.0,5.1,7.55,12.65
2021-06-21 00:00:00+00:00,Edinburgh,55.948612,-3.200833,5.0,8.0,13.0,6.0,10.0,16.0,5.3,9.15,14.45
2021-06-22 00:00:00+00:00,Edinburgh,55.948612,-3.200833,6.0,11.0,17.0,8.0,15.0,23.0,7.238095238095238,12.904761904761905,20.142857142857142
2021-06-23 00:00:00+00:00,Edinburgh,55.948612,-3.200833,4.0,7.0,11.0,8.0,14.0,22.0,5.428571428571429,10.285714285714286,15.714285714285714
2021-06-24 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,5.0,7.0,4.0,7.0,11.0,3.3157894736842106,6.2105263157894735,9.526315789473685
2021-06-25 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,5.0,7.0,2.0,5.0,7.0,2.0,5.0,7.0
2021-06-26 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,4.0,6.0,3.0,5.0,8.0,2.1739130434782608,4.565217391304348,6.739130434782608
2021-06-27 00:00:00+00:00,Edinburgh,55.948612,-3.200833,4.0,7.0,11.0,5.0,8.0,13.0,4.764705882352941,7.823529411764706,12.588235294117647
2021-06-28 00:00:00+00:00,Edinburgh,55.948612,-3.200833,5.0,9.0,14.0,9.0,15.0,24.0,7.166666666666667,11.166666666666666,18.333333333333332
2021-06-29 00:00:00+00:00,Edinburgh,55.948612,-3.200833,10.0,15.0,25.0,11.0,21.0,32.0,10.263157894736842,17.789473684210527,28.05263157894737
2021-06-30 00:00:00+00:00,Edinburgh,55.948612,-3.200833,5.0,9.0,14.0,5.0,9.0,14.0,5.0,9.0,14.0
2021-07-01 00:00:00+00:00,Edinburgh,55.948612,-3.200833,4.0,9.0,13.0,6.0,13.0,19.0,5.15,10.9,16.05
2021-07-02 00:00:00+00:00,Edinburgh,55.948612,-3.200833,5.0,12.0,17.0,7.0,13.0,20.0,5.85,12.4,18.25
2021-07-03 00:00:00+00:00,Edinburgh,55.948612,-3.200833,7.0,13.0,20.0,12.0,17.0,29.0,9.565217391304348,15.304347826086957,24.869565217391305
2021-07-04 00:00:00+00:00,Edinburgh,55.948612,-3.200833,10.0,14.0,24.0,13.0,18.0,31.0,11.909090909090908,16.09090909090909,28.0
2021-07-05 00:00:00+00:00,Edinburgh,55.948612,-3.200833,4.0,7.0,11.0,10.0,13.0,23.0,6.818181818181818,9.545454545454545,16.363636363636363
2021-07-06 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,6.0,9.0,4.0,8.0,12.0,3.6842105263157894,7.052631578947368,10.736842105263158
2021-07-07 00:00:00+00:00,Edinburgh,55.948612,-3.200833,4.0,7.0,11.0,4.0,7.0,11.0,4.0,7.0,11.0
2021-07-08 00:00:00+00:00,Edinburgh,55.948612,-3.200833,4.0,7.0,11.0,5.0,8.0,13.0,4.2631578947368425,7.157894736842105,11.421052631578947
2021-07-09 00:00:00+00:00,Edinburgh,55.948612,-3.200833,5.0,8.0,13.0,8.0,11.0,19.0,5.761904761904762,8.857142857142858,14.619047619047619
2021-07-10 00:00:00+00:00,Edinburgh,55.948612,-3.200833,8.0,11.0,19.0,8.0,11.0,19.0,8.0,11.0,19.0
2021-07-11 00:00:00+00:00,Edinburgh,55.948612,-3.200833,,,,,,,,,
2021-07-12 00:00:00+00:00,Edinburgh,55.948612,-3.200833,10.0,14.0,24.0,11.0,15.0,26.0,10.5,14.666666666666666,25.166666666666668
2021-07-13 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,6.0,9.0,9.0,14.0,23.0,5.9523809523809526,9.0,14.952380952380953
2021-07-14 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,6.0,9.0,4.0,7.0,11.0,3.4,6.466666666666667,9.866666666666667
2021-07-15 00:00:00+00:00,Edinburgh,55.948612,-3.200833,,,,,,,,,
2021-07-16 00:00:00+00:00,Edinburgh,55.948612,-3.200833,4.0,8.0,12.0,4.0,9.0,13.0,4.0,8.75,12.75
2021-07-17 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,8.0,11.0,4.0,9.0,13.0,3.8181818181818183,8.272727272727273,12.090909090909092
2021-07-18 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,4.0,6.0,3.0,8.0,11.0,2.3636363636363638,5.409090909090909,7.7727272727272725
2021-07-19 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,4.0,6.0,6.0,11.0,17.0,3.7777777777777777,7.166666666666667,10.944444444444445
2021-07-20 00:00:00+00:00,Edinburgh,55.948612,-3.200833,6.0,11.0,17.0,8.0,14.0,22.0,6.95,12.65,19.6
2021-07-21 00:00:00+00:00,Edinburgh,55.948612,-3.200833,13.0,19.0,32.0,13.0,20.0,33.0,13.0,19.25,32.25
2021-07-22 00:00:00+00:00,Edinburgh,55.948612,-3.200833,9.0,13.0,22.0,13.0,20.0,33.0,11.772727272727273,17.727272727272727,29.5
2021-07-23 00:00:00+00:00,Edinburgh,55.948612,-3.200833,8.0,13.0,21.0,10.0,15.0,25.0,8.954545454545455,14.181818181818182,23.136363636363637
2021-07-24 00:00:00+00:00,Edinburgh,55.948612,-3.200833,6.0,11.0,17.0,8.0,13.0,21.0,7.0,12.055555555555555,19.055555555555557
2021-07-25 00:00:00+00:00,Edinburgh,55.948612,-3.200833,7.0,11.0,18.0,7.0,12.0,19.0,7.0,11.444444444444445,18.444444444444443
2021-07-26 00:00:00+00:00,Edinburgh,55.948612,-3.200833,,,,,,,,,
2021-07-27 00:00:00+00:00,Edinburgh,55.948612,-3.200833,,,,,,,,,
2021-07-28 00:00:00+00:00,Edinburgh,55.948612,-3.200833,,,,,,,,,
2021-07-29 00:00:00+00:00,Edinburgh,55.948612,-3.200833,,,,,,,,,
2021-07-30 00:00:00+00:00,Edinburgh,55.948612,-3.200833,,,,,,,,,
2021-07-31 00:00:00+00:00,Edinburgh,55.948612,-3.200833,,,,,,,,,
2021-08-01 00:00:00+00:00,Edinburgh,55.948612,-3.200833,,,,,,,,,
2021-08-02 00:00:00+00:00,Edinburgh,55.948612,-3.200833,,,,,,,,,
2021-08-03 00:00:00+00:00,Edinburgh,55.948612,-3.200833,5.0,8.0,13.0,5.0,9.0,14.0,5.0,8.6,13.6
2021-08-04 00:00:00+00:00,Edinburgh,55.948612,-3.200833,4.0,6.0,10.0,5.0,8.0,13.0,4.615384615384615,7.461538461538462,12.076923076923077
2021-08-05 00:00:00+00:00,Edinburgh,55.948612,-3.200833,6.0,11.0,17.0,6.0,11.0,17.0,6.0,11.0,17.0
2021-08-06 00:00:00+00:00,Edinburgh,55.948612,-3.200833,6.0,10.0,16.0,8.0,14.0,22.0,7.083333333333333,12.666666666666666,19.75
2021-08-07 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,5.0,7.0,6.0,10.0,16.0,3.5217391304347827,7.173913043478261,10.695652173913043
2021-08-08 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,6.0,8.0,4.0,7.0,11.0,2.7777777777777777,6.444444444444445,9.222222222222221
2021-08-09 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,5.0,8.0,3.0,5.0,8.0,3.0,5.0,8.0
2021-08-10 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,5.0,8.0,4.0,7.0,11.0,3.7083333333333335,6.375,10.083333333333334
2021-08-11 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,6.0,9.0,4.0,7.0,11.0,3.608695652173913,6.478260869565218,10.08695652173913
2021-08-12 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,6.0,9.0,4.0,9.0,13.0,3.347826086956522,7.478260869565218,10.826086956521738
2021-08-13 00:00:00+00:00,Edinburgh,55.948612,-3.200833,4.0,9.0,13.0,5.0,10.0,15.0,4.833333333333333,9.833333333333334,14.666666666666666
2021-08-14 00:00:00+00:00,Edinburgh,55.948612,-3.200833,5.0,10.0,15.0,6.0,11.0,16.0,5.041666666666667,10.041666666666666,15.083333333333334
2021-08-15 00:00:00+00:00,Edinburgh,55.948612,-3.200833,5.0,8.0,13.0,6.0,10.0,15.0,5.166666666666667,8.708333333333334,13.875
2021-08-16 00:00:00+00:00,Edinburgh,55.948612,-3.200833,6.0,9.0,15.0,8.0,11.0,19.0,6.916666666666667,9.916666666666666,16.833333333333332
2021-08-17 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,5.0,7.0,6.0,9.0,15.0,3.1666666666666665,6.041666666666667,9.208333333333334
2021-08-18 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,6.0,8.0,4.0,8.0,12.0,3.0,6.791666666666667,9.791666666666666
2021-08-19 00:00:00+00:00,Edinburgh,55.948612,-3.200833,4.0,8.0,12.0,5.0,10.0,15.0,4.285714285714286,9.285714285714286,13.571428571428571
2021-08-20 00:00:00+00:00,Edinburgh,55.948612,-3.200833,7.0,13.0,20.0,8.0,14.0,22.0,7.7272727272727275,13.818181818181818,21.545454545454547
2021-08-21 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,4.0,6.0,7.0,13.0,20.0,4.25,8.416666666666666,12.666666666666666
2021-08-22 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,5.0,8.0,10.0,14.0,24.0,6.708333333333333,9.791666666666666,16.5
2021-08-23 00:00:00+00:00,Edinburgh,55.948612,-3.200833,7.0,10.0,17.0,10.0,14.0,24.0,9.368421052631579,12.473684210526315,21.842105263157894
2021-08-24 00:00:00+00:00,Edinburgh,55.948612,-3.200833,8.0,10.0,18.0,10.0,13.0,23.0,8.695652173913043,11.608695652173912,20.304347826086957
2021-08-25 00:00:00+00:00,Edinburgh,55.948612,-3.200833,6.0,9.0,15.0,9.0,13.0,22.0,7.416666666666667,11.125,18.541666666666668
2021-08-26 00:00:00+00:00,Edinburgh,55.948612,-3.200833,6.0,11.0,18.0,7.0,13.0,19.0,6.55,12.0,18.55
2021-08-27 00:00:00+00:00,Edinburgh,55.948612,-3.200833,6.0,12.0,18.0,7.0,15.0,22.0,6.708333333333333,13.958333333333334,20.666666666666668
2021-08-28 00:00:00+00:00,Edinburgh,55.948612,-3.200833,5.0,11.0,16.0,7.0,13.0,20.0,5.791666666666667,11.875,17.666666666666668
2021-08-29 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,6.0,9.0,7.0,13.0,20.0,5.291666666666667,9.791666666666666,15.083333333333334
2021-08-30 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,4.0,6.0,3.0,6.0,9.0,2.25,5.0,7.25
2021-08-31 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,5.0,7.0,4.0,8.0,12.0,3.125,6.583333333333333,9.708333333333334
2021-09-01 00:00:00+00:00,Edinburgh,55.948612,-3.200833,4.0,8.0,12.0,8.0,14.0,22.0,5.958333333333333,10.916666666666666,16.875
2021-09-02 00:00:00+00:00,Edinburgh,55.948612,-3.200833,8.0,14.0,22.0,9.0,16.0,25.0,8.208333333333334,15.041666666666666,23.25
2021-09-03 00:00:00+00:00,Edinburgh,55.948612,-3.200833,7.0,11.0,18.0,9.0,15.0,24.0,7.958333333333333,12.75,20.708333333333332
2021-09-04 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,5.0,8.0,7.0,11.0,18.0,4.791666666666667,7.375,12.166666666666666
2021-09-05 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,5.0,8.0,10.0,14.0,24.0,6.541666666666667,9.041666666666666,15.583333333333334
2021-09-06 00:00:00+00:00,Edinburgh,55.948612,-3.200833,11.0,15.0,26.0,14.0,19.0,33.0,13.0,16.958333333333332,29.958333333333332
2021-09-07 00:00:00+00:00,Edinburgh,55.948612,-3.200833,7.0,11.0,18.0,12.0,15.0,27.0,9.083333333333334,12.583333333333334,21.666666666666668
2021-09-08 00:00:00+00:00,Edinburgh,55.948612,-3.200833,6.0,11.0,17.0,17.0,26.0,43.0,9.041666666666666,15.0,24.041666666666668
2021-09-09 00:00:00+00:00,Edinburgh,55.948612,-3.200833,18.0,27.0,45.0,26.0,36.0,62.0,23.0,32.083333333333336,55.083333333333336
2021-09-10 00:00:00+00:00,Edinburgh,55.948612,-3.200833,8.0,11.0,19.0,20.0,26.0,46.0,14.291666666666666,18.0,32.291666666666664
2021-09-11 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,4.0,7.0,8.0,10.0,18.0,4.565217391304348,6.608695652173913,11.173913043478262
2021-09-12 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,3.0,5.0,2.0,4.0,6.0,2.0,3.375,5.375
2021-09-13 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,4.0,6.0,3.0,5.0,8.0,2.0833333333333335,4.458333333333333,6.541666666666667
2021-09-14 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,6.0,9.0,6.0,10.0,16.0,4.863636363636363,7.909090909090909,12.772727272727273
2021-09-15 00:00:00+00:00,Edinburgh,55.948612,-3.200833,7.0,10.0,17.0,9.0,14.0,23.0,8.166666666666666,12.166666666666666,20.333333333333332
2021-09-16 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,7.0,10.0,8.0,12.0,20.0,5.130434782608695,8.695652173913043,13.826086956521738
2021-09-17 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,5.0,7.0,3.0,7.0,10.0,2.8333333333333335,5.5,8.333333333333334
2021-09-18 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,4.0,6.0,4.0,6.0,10.0,2.8260869565217392,5.130434782608695,7.956521739130435
2021-09-19 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,4.0,7.0,4.0,7.0,11.0,3.25,5.333333333333333,8.583333333333334
2021-09-20 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,5.0,8.0,3.0,7.0,10.0,3.0,5.6521739130434785,8.652173913043478
2021-09-21 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,7.0,10.0,10.0,18.0,28.0,7.5,14.5,22.0
2021-09-22 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,6.0,9.0,9.0,17.0,26.0,5.043478260869565,9.869565217391305,14.91304347826087
2021-09-23 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,6.0,9.0,3.0,8.0,11.0,3.0,7.0,10.0
2021-09-24 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,5.0,7.0,4.0,8.0,12.0,3.2083333333333335,6.458333333333333,9.666666666666666
2021-09-25 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,3.0,5.0,2.0,5.0,7.0,2.0,3.8333333333333335,5.833333333333333
2021-09-26 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,3.0,5.0,2.0,3.0,5.0,2.0,3.0,5.0
2021-09-27 00:00:00+00:00,Edinburgh,55.948612,-3.200833,1.0,3.0,4.0,2.0,3.0,5.0,1.15,3.0,4.15
2021-09-28 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,4.0,6.0,2.0,6.0,8.0,2.0,5.083333333333333,7.083333333333333
2021-09-29 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,4.0,6.0,3.0,6.0,9.0,2.0833333333333335,4.875,6.958333333333333
2021-09-30 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,5.0,7.0,3.0,7.0,10.0,2.9166666666666665,6.333333333333333,9.25
2021-10-01 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,4.0,6.0,2.0,5.0,7.0,2.0,4.041666666666667,6.041666666666667
2021-10-02 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,5.0,7.0,3.0,6.0,9.0,2.875,5.875,8.75
2021-10-03 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,3.0,5.0,3.0,5.0,8.0,2.2083333333333335,4.041666666666667,6.25
2021-10-04 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,3.0,5.0,3.0,6.0,9.0,2.125,5.041666666666667,7.166666666666667
2021-10-05 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,5.0,7.0,3.0,7.0,10.0,2.9583333333333335,5.666666666666667,8.625
2021-10-06 00:00:00+00:00,Edinburgh,55.948612,-3.200833,1.0,3.0,5.0,2.0,5.0,7.0,1.4583333333333333,4.0,5.458333333333333
2021-10-07 00:00:00+00:00,Edinburgh,55.948612,-3.200833,1.0,3.0,4.0,1.0,4.0,5.0,1.0,3.3333333333333335,4.333333333333333
2021-10-08 00:00:00+00:00,Edinburgh,55.948612,-3.200833,1.0,2.0,3.0,3.0,5.0,8.0,1.625,3.3333333333333335,4.958333333333333
2021-10-09 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,5.0,8.0,4.0,7.0,11.0,3.625,6.083333333333333,9.708333333333334
2021-10-10 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,5.0,8.0,5.0,9.0,14.0,3.7083333333333335,6.833333333333333,10.541666666666666
2021-10-11 00:00:00+00:00,Edinburgh,55.948612,-3.200833,4.0,9.0,14.0,5.0,10.0,15.0,4.916666666666667,9.458333333333334,14.375
2021-10-12 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,5.0,7.0,4.0,10.0,14.0,3.0416666666666665,6.833333333333333,9.875
2021-10-13 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,5.0,7.0,3.0,7.0,10.0,2.9166666666666665,5.958333333333333,8.875
2021-10-14 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,5.0,7.0,5.0,8.0,13.0,3.9583333333333335,6.833333333333333,10.791666666666666
2021-10-15 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,6.0,8.0,4.0,7.0,11.0,3.0434782608695654,6.217391304347826,9.26086956521739
2021-10-16 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,6.0,9.0,4.0,7.0,11.0,3.4166666666666665,6.708333333333333,10.125
2021-10-17 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,5.0,9.0,5.0,6.0,11.0,3.75,5.625,9.375
2021-10-18 00:00:00+00:00,Edinburgh,55.948612,-3.200833,4.0,6.0,10.0,6.0,8.0,14.0,4.958333333333333,7.083333333333333,12.041666666666666
2021-10-19 00:00:00+00:00,Edinburgh,55.948612,-3.200833,1.0,3.0,4.0,3.0,6.0,9.0,2.0,4.130434782608695,6.130434782608695
2021-10-20 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,4.0,6.0,4.0,10.0,14.0,3.0,7.0,10.0
2021-10-21 00:00:00+00:00,Edinburgh,55.948612,-3.200833,4.0,8.0,12.0,4.0,10.0,14.0,4.0,8.875,12.875
2021-10-22 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,7.0,10.0,5.0,11.0,16.0,3.875,9.333333333333334,13.208333333333334
2021-10-23 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,4.0,6.0,3.0,7.0,10.0,2.4166666666666665,5.083333333333333,7.5
2021-10-24 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,3.0,5.0,2.0,4.0,6.0,2.0,3.7083333333333335,5.708333333333333
2021-10-25 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,4.0,6.0,4.0,7.0,11.0,3.0,5.708333333333333,8.708333333333334
2021-10-26 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,6.0,9.0,3.0,7.0,10.0,3.0,6.416666666666667,9.416666666666666
2021-10-27 00:00:00+00:00,Edinburgh,55.948612,-3.200833,1.0,3.0,4.0,3.0,7.0,10.0,2.4166666666666665,5.041666666666667,7.458333333333333
2021-10-28 00:00:00+00:00,Edinburgh,55.948612,-3.200833,1.0,3.0,4.0,3.0,5.0,8.0,1.3333333333333333,3.25,4.583333333333333
2021-10-29 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,5.0,8.0,4.0,6.0,10.0,3.5833333333333335,5.708333333333333,9.291666666666666
2021-10-30 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,4.0,6.0,3.0,5.0,8.0,2.75,4.833333333333333,7.583333333333333
2021-10-31 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,4.0,6.0,2.0,4.0,6.0,2.0,4.0,6.0
2021-11-01 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,3.0,5.0,2.0,5.0,7.0,2.0,4.208333333333333,6.208333333333333
2021-11-02 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,5.0,7.0,3.0,6.0,9.0,2.3333333333333335,5.625,7.958333333333333
2021-11-03 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,4.0,6.0,3.0,6.0,9.0,2.5,5.125,7.625
2021-11-04 00:00:00+00:00,Edinburgh,55.948612,-3.200833,1.0,3.0,4.0,2.0,5.0,7.0,1.6666666666666667,3.7916666666666665,5.458333333333333
2021-11-05 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,5.0,7.0,3.0,6.0,9.0,2.1666666666666665,5.083333333333333,7.25
2021-11-06 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,5.0,8.0,4.0,6.0,10.0,3.5833333333333335,5.833333333333333,9.416666666666666
2021-11-07 00:00:00+00:00,Edinburgh,55.948612,-3.200833,4.0,7.0,11.0,7.0,12.0,19.0,5.708333333333333,10.416666666666666,16.125
2021-11-08 00:00:00+00:00,Edinburgh,55.948612,-3.200833,4.0,10.0,14.0,7.0,14.0,21.0,5.833333333333333,12.375,18.208333333333332
2021-11-09 00:00:00+00:00,Edinburgh,55.948612,-3.200833,1.0,3.0,4.0,4.0,9.0,13.0,2.5416666666666665,5.541666666666667,8.083333333333334
2021-11-10 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,6.0,9.0,5.0,12.0,17.0,4.416666666666667,9.958333333333334,14.375
2021-11-11 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,5.0,7.0,5.0,12.0,17.0,3.8333333333333335,8.583333333333334,12.416666666666666
2021-11-12 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,3.0,5.0,2.0,4.0,6.0,2.0,3.727272727272727,5.7272727272727275
2021-11-13 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,4.0,6.0,8.0,12.0,20.0,3.1818181818181817,5.454545454545454,8.636363636363637
